KAR4;PCL2
KAR4;GIC2
KAR4;CHD1
KAR4;STE2
KAR4;SCW11
KAR4;PRM5
KAR4;YIL102C
KAR4;XBP1
KAR4;BAR1
KAR4;JJJ2
KAR4;PRM10
KAR4;YJL107C
KAR4;PGM1
KAR4;YKR041W
KAR4;UTH1
KAR4;IMD4
KAR4;CIK1
KAR4;PRM1
KAR4;YNL146W
KAR4;AGA1
KAR4;ZEO1
KAR4;TOS7
KAR4;PRM3
KAR4;PRM4
KAR4;KAR3
KAR4;ARR3
KAR4;FUS3
KAR4;FIG1
KAR4;TEC1
KAR4;POL30
RDS1;RDS1
RDS1;AAD3
RDS1;YMR103C
UGA3;UGA4
UGA3;UGA1
UGA3;RFA2
UGA3;TFB2
UGA3;BAP2
THI2;THI3
THI2;CSN9
THI2;THI74
THI2;FAU1
THI2;THI4
THI2;PTR2
THI2;THI73
THI2;THI7
THI2;THI20
THI2;MIX23
CYC8;GAL3
CYC8;GNP1
CYC8;TIR1
CYC8;TIR2
CYC8;DIP5
NRG2;ENA1
NRG2;SHC1
NRG2;WSC4
NRG2;LAM4
NRG2;RPI1
NRG2;SGA1
NRG2;ELO1
NRG2;MDG1
HCM1;CIN8
HCM1;HOP2
HCM1;FKH1
HCM1;THI73
HCM1;TUB1
HCM1;ERG2
HCM1;GAD1
HCM1;FKH2
HCM1;YNL013C
HCM1;PAU6
HCM1;BDS1
HCM1;GYP1
HCM1;RTS2
HCM1;NDD1
HCM1;OYE3
HCM1;HEK2
MAL33;YRF1-2
MAL33;YFL066C
MAL33;YHL050C
MAL33;IRR1
MAL33;RAD27
MAL33;MRPL13
MAL33;MEH1
MAL33;CTR3
MAL33;ATR2
MAL33;UFE1
MAL33;GDH3
